site,lat,lon,cluster,days_detected
23.81_86.33,23.80610409321175,86.32952549138804,287,699
23.81_87.02,23.81223,87.02445,288,1
23.81_87.03,23.809151896551725,87.03192793103447,288,48
23.81_87.04,23.806322799999997,87.0391554,288,49
23.81_87.05,23.80525,87.046635,288,2
23.82_84.84,23.816053750000002,84.8441525,284,8
23.82_84.85,23.816127499999997,84.84690041666667,284,41
23.82_84.93,23.82433976190476,84.93100761904762,289,39
23.82_85.46,23.824009347826088,85.46328434782609,290,45
23.82_85.47,23.824155714285716,85.46525285714286,290,7
23.82_85.49,23.821643917525773,85.49422371134021,291,92
23.82_85.5,23.822858621621624,85.49847018918918,291,792
23.82_86.97,23.81588,86.96983,292,1
23.83_84.92,23.832272352941178,84.92215176470589,289,14
23.83_84.93,23.828007684210526,84.93232247368421,289,103
23.83_84.94,23.82863888888889,84.93596222222222,289,27
23.83_85.46,23.825635555555557,85.46370777777777,290,18
23.83_85.47,23.82534,85.46532,290,1
23.83_85.49,23.82502,85.49453,291,1
23.83_85.5,23.82607916179337,85.49974688109162,291,444
23.84_84.95,23.83893874251497,84.9487207784431,293,129
23.84_85.3,23.840870757575757,85.3038053030303,294,64
23.84_85.31,23.841172692307694,85.3055273076923,294,26
23.84_85.47,23.837390416666665,85.46875375,290,24
23.8_84.84,23.80357305699482,84.84352227979275,284,184
23.8_84.85,23.80376153846154,84.8457423076923,284,65
23.8_85.54,23.8034656097561,85.53840609756098,285,39
23.8_86.23,23.79581383458647,86.23395097744361,281,132
23.8_86.24,23.79574124137931,86.23628724137932,281,142
23.8_86.31,23.80383909090909,86.31431545454545,287,11
23.8_86.32,23.803077367021277,86.32211218085106,287,260
23.8_86.33,23.802826245210728,86.3289905704555,287,1193
23.8_86.34,23.798350060240963,86.34297927710843,279,143
23.8_86.35,23.796522893309223,86.35110122061482,279,712
23.8_86.36,23.795515,86.35528681818181,279,22
23.8_87.04,23.801695046728973,87.04274859813084,288,90
23.8_87.05,23.800226751507033,87.04874082384461,288,762
23.8_87.06,23.79965576923077,87.05718999999999,288,52
23.8_87.07,23.796043333333333,87.07397833333334,282,6
23.92_85.34,23.92471714285714,85.34322285714286,295,7
23.93_85.34,23.92644150442478,85.3428296460177,295,109
23.99_79.39,23.989335996055225,79.39193157790926,296,466
23.99_79.4,23.990035,79.395275,296,2
24.01_80.53,24.00991740740741,80.52980962962964,297,27
24.05_80.61,24.052881916666667,80.61354925,298,231
24.05_80.62,24.05239794117647,80.61555705882353,298,34
24.06_80.61,24.05515,80.61401,298,1
24.11_86.86,24.11439720930232,86.85968186046512,299,39
24.12_82.61,24.12395,82.6139859090909,300,21
24.12_82.62,24.124344375,82.6164265625,300,30
24.12_86.35,24.11843958174905,86.35190357414449,301,243
24.12_86.36,24.119297500000002,86.35610880434783,301,88
24.12_86.86,24.118042478260868,86.85962147826088,299,160
24.13_82.57,24.13404625,82.57001725,302,32
24.13_82.61,24.126681282051283,82.61420897435897,300,37
24.13_82.62,24.12639303030303,82.61632878787879,300,32
24.14_82.56,24.141974803921567,82.5632831372549,302,80
24.14_82.57,24.138670839160838,82.56869685314686,302,95
24.14_82.6,24.144693333333333,82.60355,303,3
24.14_82.61,24.14463,82.6051525,303,4
24.14_82.63,24.143631111111112,82.63353444444445,304,26
24.14_82.64,24.14234,82.6369929032258,304,24
24.14_82.68,24.142135,82.6806375,305,4
24.14_82.74,24.14417,82.74372,306,1
24.14_86.33,24.144635625,86.3318225,307,15
24.15_82.56,24.14690681818182,82.56257045454545,302,20
24.15_82.57,24.14995,82.565145,302,2
24.15_82.6,24.146289545454547,82.60349636363637,303,43
24.15_82.61,24.146216666666664,82.60561666666666,303,6
24.15_82.63,24.1457625,82.63370499999999,304,4
24.15_82.67,24.15489,82.67448,308,1
24.15_82.68,24.15489,82.67553,308,1
24.15_86.33,24.146601694915255,86.33202372881355,307,51
24.16_82.55,24.162215,82.5546125,302,4
24.16_82.56,24.161643610108303,82.55907212996391,302,152
24.16_82.6,24.1572725,82.6016025,303,4
24.16_82.61,24.163223333333335,82.61303666666667,303,2
24.16_82.62,24.16323222222222,82.62395444444445,303,8
24.16_82.63,24.16404,82.62570500000001,303,2
24.16_82.67,24.15892252669039,82.67164320284697,308,179
24.16_82.68,24.159794583333333,82.67624833333333,308,20
24.16_82.69,24.16336,82.686005,308,2
24.17_80.69,24.167511485507248,80.69394253623187,309,267
24.17_80.7,24.167591338582675,80.69601657480314,309,238
24.17_82.56,24.168823100775196,82.56039935769657,302,467
24.17_82.57,24.170870833333336,82.56572416666667,302,12
24.17_82.62,24.16513,82.62339,303,1
24.17_82.68,24.168513333333333,82.67944166666668,308,11
24.18_82.57,24.18260827586207,82.57105206896551,302,180
24.18_82.58,24.184168333333332,82.5763575,302,12
24.18_82.68,24.175503333333335,82.67848,308,3
24.19_82.57,24.1884366,82.5733898,302,45
24.19_82.58,24.19083569536424,82.57736887417218,302,212
24.21_82.52,24.206273431372548,82.52403294117646,310,96
24.21_82.53,24.20644620967742,82.52615653225807,310,121
24.21_82.71,24.20691821487603,82.71044119008263,311,415
24.21_82.72,24.206825,82.71539666666666,311,6
24.24_78.16,24.242584285714287,78.16217857142858,312,13
24.2_80.8,24.202755,80.80031984126984,313,122
24.2_82.52,24.20438588235294,82.52380647058824,310,33
24.2_82.53,24.20436451612903,82.52590903225806,310,31
24.2_82.58,24.195169999999997,82.576655,302,2
24.2_82.71,24.204386923076925,82.71100717948718,311,68
24.2_82.72,24.20376,82.71563,311,1
24.32_81.33,24.32471482758621,81.32753379310346,314,29
24.33_81.33,24.326282947976875,81.32775063583816,314,168
24.45_83.04,24.44929717791411,83.03931604294478,315,303
24.48_77.14,24.482802307692307,77.14460230769231,316,13
24.48_77.15,24.482774523809525,77.14698547619048,316,36
24.49_77.15,24.485219999999998,77.14704333333333,316,3
24.53_81.17,24.528297414965987,81.16939163265306,317,145
24.56_81.0,24.564279193548387,81.00312741935484,318,122
24.56_81.01,24.56401,81.00505,318,1
24.56_81.17,24.56476,81.17498,319,1
24.56_81.18,24.5649,81.17657,319,1
24.57_81.0,24.565665185185185,81.00327530864197,318,80
24.57_81.01,24.566177500000002,81.00546,318,4
24.57_81.17,24.566149999999997,81.17469666666666,319,3
24.57_81.18,24.566113846153847,81.17653538461538,319,26
24.58_74.8,24.578831586402266,74.80333354107648,320,335
24.58_74.81,24.57941870967742,74.80535903225805,320,31
24.59_80.86,24.594873999999997,80.861278,321,5
24.61_73.82,24.605292,73.816304,322,5
24.64_74.68,24.641749759036145,74.68361397590361,323,74
24.64_74.69,24.641499666666668,74.68568833333333,323,29
24.66_73.87,24.657903333333334,73.87409666666667,324,3
24.66_73.88,24.657971714285715,73.876882,324,35
24.66_74.63,24.661311709577753,74.6326003192585,325,777
24.66_74.64,24.661603522012577,74.63564081761007,325,151
24.69_73.0,24.69014683523654,73.00267499184339,326,537
24.69_73.01,24.690338571428573,73.00528071428572,326,14
24.69_74.68,24.691466000000002,74.68113485714285,327,34
24.6_73.81,24.604546666666668,73.81476333333333,322,3
24.6_73.82,24.603645588235295,73.81710088235295,322,33
24.6_80.86,24.595961,80.86121399999999,321,39
24.71_74.67,24.714159739130434,74.67063504347827,328,113
24.71_75.95,24.714043255813955,75.9529325,329,166
24.71_75.96,24.71436,75.95515833333333,329,6
24.72_74.67,24.715357419354838,74.6704464516129,328,31
24.72_75.95,24.715492786885246,75.95265262295082,329,119
24.72_75.96,24.71503,75.95507,329,1
24.76_74.6,24.76284391304348,74.60469434782608,330,23
24.76_74.61,24.763296917177914,74.6078490797546,330,572
24.77_74.6,24.76573,74.605,330,1
24.77_74.61,24.76542295652174,74.60784886956522,330,112
24.82_73.09,24.821115449915112,73.09341142614602,331,547
24.82_73.1,24.82140111801242,73.09554919254659,331,157
24.92_84.15,24.923364000000003,84.1543712,332,25
24.92_84.16,24.92304414893617,84.15617010638297,332,91
24.92_84.17,24.922691363636364,84.16749,332,21
24.93_74.63,24.933465098039218,74.63339879084967,333,298
24.93_74.64,24.933503384615385,74.63546615384615,333,65
24.93_84.14,24.92964,84.14445,332,1
24.93_84.15,24.929580975609756,84.14790024390244,332,41
24.93_84.16,24.92542,84.15681,332,1
24.94_74.63,24.935280714285714,74.6335957142857,333,28
24.94_74.64,24.935291538461538,74.6353923076923,333,13
24.96_74.12,24.96237307692308,74.12396076923076,334,13
24.96_74.13,24.96181833333333,74.12564333333333,334,6
25.31_71.75,25.30557,71.75092,335,1
25.31_83.01,25.310965806451613,83.01350951612903,336,61
25.31_83.02,25.310779,83.015341,336,10
25.3_71.75,25.301381499999998,71.7522335,335,49
25.3_71.76,25.300695714285716,71.75603714285714,335,20
25.3_71.77,25.2986,71.76867999999999,335,2
25.41_86.02,25.41462,86.02434,337,1
25.41_86.03,25.414415714285717,86.02723857142857,337,7
25.42_86.02,25.41618,86.0236425,337,3
25.42_86.03,25.416610000000002,86.02727090909092,337,10
25.44_86.07,25.43703,86.06841826666667,338,61
25.51_90.9,25.513569999999998,90.90406428571428,339,7
25.51_90.91,25.513110357142857,90.90765857142857,339,22
25.52_90.9,25.519167619047618,90.90395142857143,339,15
25.52_90.91,25.516591034482758,90.90663655172415,339,21
25.54_91.23,25.54247909090909,91.2345390909091,340,11
25.54_91.24,25.5417975,91.23588083333334,340,23
25.67_76.19,25.671774444444445,76.18919666666666,341,17
25.91_71.57,25.906806666666668,71.56875000000001,342,3
26.06_93.89,26.058992857142858,93.89320928571429,343,14
26.06_93.93,26.063799873417725,93.92949303797468,344,76
26.07_93.93,26.065753333333337,93.92913333333333,344,15
26.08_93.95,26.084663999999997,93.95227,345,10
26.09_93.95,26.08581476190476,93.95181666666667,345,21
26.26_74.09,26.257769600000003,74.0945052,346,25
26.26_74.1,26.25784215909091,74.09628147727273,346,82
26.26_74.19,26.264637826086958,74.18876,347,23
26.27_74.19,26.269850723104057,74.18904148148148,347,405
26.28_74.19,26.27528,74.19012,347,1
26.3_74.12,26.297302758620688,74.12435775862069,348,56
26.3_74.13,26.297252631578946,74.12637330827069,348,132
26.52_90.53,26.522421690821254,90.5319261352657,349,162
26.52_90.54,26.52080777777778,90.53630018518518,349,49
26.53_90.53,26.525113333333334,90.533,349,3
26.61_73.68,26.60576819672131,73.68363540983606,350,59
26.61_73.69,26.6058508,73.68555959999999,350,25
26.64_79.47,26.641936086956523,79.473915,351,81
26.64_79.48,26.642191635514017,79.47923864485982,351,744
26.64_79.49,26.643428,79.485346,351,5
26.65_79.47,26.646176000000004,79.473798,351,5
26.65_79.48,26.645602459016395,79.48001598360655,351,108
26.65_79.49,26.64514,79.4853,351,1
26.6_73.68,26.604485,73.68366326086957,350,46
26.6_73.69,26.60414384615385,73.68561807692308,350,26
26.76_83.19,26.760089999999998,83.194715,352,2
26.76_83.2,26.76009806451613,83.19970359139785,352,754
26.76_83.21,26.760094166666665,83.20608416666666,352,24
26.77_94.51,26.772642,94.506638,353,5
26.78_94.67,26.784178666666666,94.671363,354,56
26.79_94.67,26.785954069767445,94.67155825581395,354,80
26.79_94.69,26.79365,94.68938365853658,355,38
26.81_94.69,26.809897499999998,94.69319125,356,6
26.81_94.7,26.810304000000002,94.696338,356,5
26.87_73.51,26.873935217391303,73.51448826086957,357,23
26.87_73.52,26.873508719999997,73.51700136000001,357,358
26.88_73.51,26.87823367977528,73.5137858988764,357,325
26.88_73.52,26.877057454068243,73.51614782152231,357,354
26.92_73.47,26.924986666666666,73.46882333333333,358,3
26.93_73.47,26.92689081632653,73.46844482993197,358,138
27.03_69.71,27.034225,69.714385,359,4
27.03_69.72,27.034049999999997,69.71546333333333,359,3
27.03_94.89,27.031183396226417,94.8904554716981,360,46
27.04_69.71,27.035795,69.712745,359,2
27.08_73.82,27.080235357142858,73.81743571428572,361,80
27.26_95.12,27.26433875,95.12376125,362,8
27.26_95.13,27.264570000000003,95.12532666666668,362,3
27.26_95.15,27.260805,95.14867,363,2
27.27_95.12,27.266825454545454,95.12375212121212,362,32
27.27_95.13,27.26627142857143,95.1254542857143,362,7
27.31_95.26,27.31465,95.26453000000001,364,5
27.31_95.27,27.314556,95.266926,364,5
27.32_95.26,27.318004370860926,95.26405291390728,364,137
27.32_95.27,27.317907100271004,95.26673140921409,364,274
27.32_95.28,27.323666666666668,95.27721333333334,364,2
27.33_95.28,27.3260925,95.27808,364,7
27.34_95.48,27.340273333333336,95.48133666666666,365,9
27.37_94.89,27.36861565217391,94.89379304347827,366,21
27.37_94.9,27.368478490566037,94.89662056603773,366,46
27.37_95.09,27.374726,95.08746599999999,367,5
27.38_95.08,27.37583,95.084555,367,2
27.38_95.09,27.377183195876288,95.08762103092783,367,253
27.39_95.43,27.39279846153846,95.43416692307693,368,12
27.39_95.44,27.39292692307692,95.43598153846155,368,13
27.3_95.39,27.301893999999997,95.393836,369,5
27.3_95.4,27.30246,95.39624666666667,369,3
27.46_95.42,27.464570000000002,95.42136500000001,370,2
27.46_95.47,27.46133593220339,95.47433016949152,371,52
27.46_95.48,27.4610423297491,95.47657229390681,371,214
27.47_95.42,27.46898151187905,95.42265701943843,370,579
27.47_95.43,27.469033898305085,95.42567254237288,370,54
27.4_95.43,27.39509,95.43403,368,1
27.4_95.44,27.39546,95.43587,368,1
27.52_76.67,27.51656117647059,76.6709094117647,372,17
27.53_95.4,27.534202500000003,95.40005363636364,373,41
27.54_95.4,27.53592358974359,95.40027153846154,373,38
27.55_96.04,27.554628461538464,96.03915923076923,374,13
27.56_96.04,27.557968338607594,96.03940634493671,374,433
27.61_95.4,27.606210319148936,95.40192313829786,375,309
27.61_95.41,27.606466,95.40558,375,5
27.67_76.13,27.667846477438136,76.13033036390101,376,580
27.67_76.14,27.668498125,76.135666875,376,16
27.6_95.4,27.604048529411763,95.4017130514706,375,227
27.82_73.22,27.82445285714286,73.22257,377,7
27.82_73.23,27.82411,73.22514,377,1
27.83_73.22,27.826725,73.22255458333333,377,23
27.83_73.23,27.82667,73.22511,377,1
28.07_77.86,28.070362142857142,77.85782642857143,378,14
28.12_76.8,28.119343333333333,76.79864555555555,379,35
28.27_77.27,28.271408787878787,77.27351818181819,380,31
28.27_77.28,28.272180000000002,77.27573333333333,380,3
28.35_77.23,28.347208297872342,77.23099234042553,381,40
28.35_77.26,28.35152,77.26214666666667,382,17
28.35_77.27,28.35264,77.26516,382,1
28.36_77.24,28.358863333333332,77.24299666666667,383,3
28.62_77.47,28.6221725,77.472015,384,8
28.63_77.47,28.6256,77.47469,384,1
28.73_77.15,28.72848,77.15485,385,3
28.73_77.16,28.72856780487805,77.15648292682927,385,38
28.74_76.92,28.74393,76.92486,386,2
28.74_76.93,28.74321969072165,76.92825835051546,386,88
28.74_76.95,28.74215285714286,76.95437428571428,387,7
28.74_76.96,28.743372727272728,76.95583636363637,387,11
28.75_76.93,28.745715714285716,76.92706761904762,386,21
28.75_76.95,28.745375,76.95413500000001,387,2
28.75_76.96,28.745635,76.95559,387,2
28.79_77.07,28.7949,77.06954,388,1
28.79_77.15,28.793717627118642,77.14938508474576,389,54
28.8_77.07,28.796588000000003,77.07021,388,5
28.8_77.15,28.79558,77.14994999999999,389,2
29.12_75.77,29.12434,75.77398,390,1
29.12_75.78,29.12380413249211,75.77820384858045,390,297
29.13_75.77,29.126697999999998,75.77436800000001,390,4
29.13_75.78,29.12559225490196,75.77843980392157,390,101
29.45_76.86,29.45411333333333,76.86431,391,3
29.45_76.87,29.454512,76.867408,391,9
29.46_76.86,29.458465151515153,76.86408333333334,391,31
29.46_76.87,29.45780619047619,76.86758604761904,391,152
29.46_76.89,29.460210545454547,76.88942054545454,392,39
29.47_76.86,29.47385,76.85782375,393,7
29.48_76.85,29.476689999999998,76.854285,393,2
29.48_76.86,29.47631277777778,76.85814611111111,393,15
29.91_74.94,29.90977775510204,74.9431361904762,394,95
29.91_74.95,29.90966395852969,74.94979180018849,394,433
29.91_74.96,29.9087678,74.9566492,394,37
29.92_74.94,29.91541,74.94171,394,1
29.92_74.95,29.91680875,74.9515125,394,7
29.9_74.95,29.9043275,74.949805,394,8
29.9_74.96,29.9029,74.95653,394,1
30.85_75.95,30.85151,75.94658,395,1
30.88_75.99,30.882599,75.994045,396,10
30.88_76.0,30.8831,75.9957,396,4
31.25_76.93,31.25002975342466,76.9286445479452,397,342
31.26_76.92,31.259208536585366,76.92390796747968,397,121
31.26_76.93,31.258873932038835,76.92613708737865,397,195
31.33_76.89,31.327955775862073,76.89405155172413,398,116
31.33_76.9,31.3280809009009,76.89605945945947,398,109
31.41_76.84,31.413439999999998,76.83575333333333,399,3
8.87_78.16,8.86733,78.15561,400,1
9.98_76.37,9.977391956521739,76.37389782608696,401,44
9.98_76.38,9.977929324324323,76.37607391891892,401,73
